"","species","identifier","year","y_coordinate","x_coordinate","spatial_uncertainty"
"44788","bombus vestalis","BWARS",2011,106000,433000,1000
"44789","bombus vestalis","BWARS",2011,103000,473000,1000
"44790","bombus vestalis","BWARS",2011,103000,473000,1000
"44791","bombus vestalis","BWARS",2011,103000,452000,1000
"44792","bombus vestalis","BWARS",2011,103000,473000,1000
"44793","bombus vestalis","BWARS",2011,103000,473000,1000
"44794","bombus vestalis","BWARS",2011,103000,452000,1000
"44795","bombus vestalis","BWARS",2011,110000,458000,1000
"44796","bombus vestalis","BWARS",2011,110000,458000,1000
"44797","bombus vestalis","BWARS",2012,103000,452000,1000
"44798","bombus vestalis","BWARS",2012,122000,465000,1000
"44799","bombus vestalis","BWARS",2012,103000,452000,1000
"44800","bombus vestalis","BWARS",2012,98000,474000,1000
"44801","bombus vestalis","BWARS",2013,106000,468000,1000
"44802","bombus vestalis","BWARS",2013,107000,458000,1000
"44803","bombus vestalis","BWARS",2013,109000,453000,1000
"44804","bombus vestalis","BWARS",2013,103000,452000,1000
"44805","bombus vestalis","BWARS",2013,103000,452000,1000
"44806","bombus vestalis","BWARS",2013,103000,473000,1000
"44807","bombus vestalis","BWARS",2013,103000,473000,1000
"44808","bombus vestalis","BWARS",2014,102000,453000,1000
"44809","bombus vestalis","BWARS",2014,121000,464000,1000
"44810","bombus vestalis","BWARS",2014,112000,460000,1000
"44811","bombus vestalis","BWARS",2014,103000,452000,1000
"44812","bombus vestalis","BWARS",2014,103000,451000,1000
"44813","bombus vestalis","BWARS",2014,109000,454000,1000
"44814","bombus vestalis","BWARS",2014,109000,454000,1000
"44815","bombus vestalis","BWARS",2014,112000,460000,1000
"44816","bombus vestalis","BWARS",2015,120000,464000,1000
"44817","bombus vestalis","BWARS",2015,120000,464000,1000
"44818","bombus vestalis","BWARS",2010,116000,439000,1000
"44819","bombus vestalis","BWARS",2010,117000,440000,1000
"44820","bombus vestalis","BWARS",2011,117000,440000,1000
"44821","bombus vestalis","BWARS",2014,119000,446000,1000
"44822","bombus vestalis","BWARS",2012,122000,446000,1000
"44823","bombus vestalis","BWARS",2013,111000,446000,1000
"44824","bombus vestalis","BWARS",2012,93000,420000,1000
"44825","bombus vestalis","BWARS",2012,107000,449000,1000
"44826","bombus vestalis","BWARS",2012,117000,440000,1000
"44827","bombus vestalis","BWARS",2010,119000,447000,1000
"44828","bombus vestalis","BWARS",2012,108000,449000,1000
"44829","bombus vestalis","BWARS",2013,116000,439000,1000
"44830","bombus vestalis","BWARS",2011,116000,438000,1000
"44831","bombus vestalis","BWARS",2015,117000,454000,1000
"44832","bombus vestalis","BWARS",2011,152000,464000,1000
"44833","bombus vestalis","BWARS",2010,106000,462000,1000
"44834","bombus vestalis","BWARS",2010,103000,452000,1000
"44835","bombus vestalis","BWARS",2010,103000,452000,1000
"44836","bombus vestalis","BWARS",2010,103000,452000,1000
"44837","bombus vestalis","BWARS",2010,99000,469000,1000
"44838","bombus vestalis","BWARS",2010,103000,452000,1000
"44839","bombus vestalis","BWARS",2010,103000,452000,1000
"44840","bombus vestalis","BWARS",2010,103000,473000,1000
"44841","bombus vestalis","BWARS",2010,106000,433000,1000
"44842","bombus vestalis","BWARS",2010,103000,473000,1000
"44843","bombus vestalis","BWARS",2010,103000,473000,1000
"44844","bombus vestalis","BWARS",2010,103000,473000,1000
"44845","bombus vestalis","BWARS",2010,103000,473000,1000
"44846","bombus vestalis","BWARS",2010,99000,469000,1000
"44847","bombus vestalis","BWARS",2010,99000,469000,1000
"44848","bombus vestalis","BWARS",2010,103000,473000,1000
"44849","bombus vestalis","BWARS",2010,106000,433000,1000
"44850","bombus vestalis","BWARS",2010,136000,436000,1000
"44851","bombus vestalis","BWARS",2010,103000,473000,1000
"44852","bombus vestalis","BWARS",2010,98000,474000,1000
"44853","bombus terrestris","BWARS",2010,98000,445000,1000
"44854","bombus terrestris","BWARS",2011,108000,423000,1000
"44855","bombus terrestris","BWARS",2015,115000,442000,1000
"44856","bombus terrestris","BWARS",2014,106000,457000,1000
"44857","bombus terrestris","BWARS",2014,123000,437000,1000
"44858","bombus terrestris","BWARS",2014,106000,457000,1000
"44859","bombus terrestris","BWARS",2014,106000,433000,1000
"44860","bombus terrestris","BWARS",2014,106000,457000,1000
"44861","bombus terrestris","BWARS",2014,106000,457000,1000
"44862","bombus terrestris","BWARS",2014,106000,457000,1000
"44863","bombus terrestris","BWARS",2014,106000,457000,1000
"44864","bombus terrestris","BWARS",2014,121000,452000,1000
"44865","bombus terrestris","BWARS",2014,108000,460000,1000
"44866","bombus terrestris","BWARS",2014,106000,433000,1000
"44867","bombus terrestris","BWARS",2011,118000,471000,1000
"44868","bombus terrestris","BWARS",2011,106000,462000,1000
"44869","bombus terrestris","BWARS",2011,110000,458000,1000
"44870","bombus terrestris","BWARS",2011,103000,452000,1000
"44871","bombus terrestris","BWARS",2011,103000,451000,1000
"44872","bombus terrestris","BWARS",2011,108000,460000,1000
"44873","bombus terrestris","BWARS",2011,103000,452000,1000
"44874","bombus terrestris","BWARS",2011,106000,457000,1000
"44875","bombus terrestris","BWARS",2011,106000,457000,1000
"44876","bombus terrestris","BWARS",2011,103000,452000,1000
"44877","bombus terrestris","BWARS",2011,106000,457000,1000
"44878","bombus terrestris","BWARS",2011,122000,465000,1000
"44879","bombus terrestris","BWARS",2011,98000,474000,1000
"44880","bombus terrestris","BWARS",2011,98000,474000,1000
"44881","bombus terrestris","BWARS",2011,103000,473000,1000
"44882","bombus terrestris","BWARS",2011,103000,473000,1000
"44883","bombus terrestris","BWARS",2011,103000,473000,1000
"44884","bombus terrestris","BWARS",2011,103000,473000,1000
"44885","bombus terrestris","BWARS",2011,103000,473000,1000
"44886","bombus terrestris","BWARS",2011,103000,473000,1000
"44887","bombus terrestris","BWARS",2011,103000,473000,1000
"44888","bombus terrestris","BWARS",2011,103000,452000,1000
"44889","bombus terrestris","BWARS",2011,103000,452000,1000
"44890","bombus terrestris","BWARS",2011,103000,473000,1000
"44891","bombus terrestris","BWARS",2011,103000,473000,1000
"44892","bombus terrestris","BWARS",2011,103000,473000,1000
"44893","bombus terrestris","BWARS",2011,103000,473000,1000
"44894","bombus terrestris","BWARS",2011,106000,433000,1000
"44895","bombus terrestris","BWARS",2011,103000,473000,1000
"44896","bombus terrestris","BWARS",2011,106000,433000,1000
"44897","bombus terrestris","BWARS",2011,103000,473000,1000
"44898","bombus terrestris","BWARS",2011,103000,473000,1000
"44899","bombus terrestris","BWARS",2011,103000,473000,1000
"44900","bombus terrestris","BWARS",2011,103000,473000,1000
"44901","bombus terrestris","BWARS",2011,103000,452000,1000
"44902","bombus terrestris","BWARS",2011,103000,473000,1000
"44903","bombus terrestris","BWARS",2011,103000,452000,1000
"44904","bombus terrestris","BWARS",2011,103000,473000,1000
"44905","bombus terrestris","BWARS",2011,99000,467000,1000
"44906","bombus terrestris","BWARS",2011,103000,473000,1000
"44907","bombus terrestris","BWARS",2011,106000,433000,1000
"44908","bombus terrestris","BWARS",2011,103000,473000,1000
"44909","bombus terrestris","BWARS",2011,103000,473000,1000
"44910","bombus terrestris","BWARS",2011,103000,473000,1000
"44911","bombus terrestris","BWARS",2011,109000,454000,1000
"44912","bombus terrestris","BWARS",2011,109000,454000,1000
"44913","bombus terrestris","BWARS",2011,109000,454000,1000
"44914","bombus terrestris","BWARS",2011,110000,458000,1000
"44915","bombus terrestris","BWARS",2011,109000,454000,1000
"44916","bombus terrestris","BWARS",2011,109000,454000,1000
"44917","bombus terrestris","BWARS",2011,109000,453000,1000
"44918","bombus terrestris","BWARS",2011,108000,445000,1000
"44919","bombus terrestris","BWARS",2011,106000,457000,1000
"44920","bombus terrestris","BWARS",2011,106000,457000,1000
"44921","bombus terrestris","BWARS",2012,106000,457000,1000
"44922","bombus terrestris","BWARS",2012,106000,457000,1000
"44923","bombus terrestris","BWARS",2012,106000,457000,1000
"44924","bombus terrestris","BWARS",2012,106000,457000,1000
"44925","bombus terrestris","BWARS",2012,106000,457000,1000
"44926","bombus terrestris","BWARS",2012,106000,457000,1000
"44927","bombus terrestris","BWARS",2012,106000,457000,1000
"44928","bombus terrestris","BWARS",2012,106000,457000,1000
"44929","bombus terrestris","BWARS",2012,106000,457000,1000
"44930","bombus terrestris","BWARS",2012,106000,457000,1000
"44931","bombus terrestris","BWARS",2012,106000,457000,1000
"44932","bombus terrestris","BWARS",2012,106000,457000,1000
"44933","bombus terrestris","BWARS",2012,106000,457000,1000
"44934","bombus terrestris","BWARS",2012,106000,457000,1000
"44935","bombus terrestris","BWARS",2012,106000,462000,1000
"44936","bombus terrestris","BWARS",2012,106000,462000,1000
"44937","bombus terrestris","BWARS",2012,126000,432000,1000
"44938","bombus terrestris","BWARS",2012,1e+05,460000,1000
"44939","bombus terrestris","BWARS",2012,98000,461000,1000
"44940","bombus terrestris","BWARS",2012,98000,461000,1000
"44941","bombus terrestris","BWARS",2012,98000,461000,1000
"44942","bombus terrestris","BWARS",2012,98000,461000,1000
"44943","bombus terrestris","BWARS",2012,98000,459000,1000
"44944","bombus terrestris","BWARS",2012,98000,459000,1000
"44945","bombus terrestris","BWARS",2012,98000,459000,1000
"44946","bombus terrestris","BWARS",2012,98000,459000,1000
"44947","bombus terrestris","BWARS",2012,98000,459000,1000
"44948","bombus terrestris","BWARS",2012,98000,459000,1000
"44949","bombus terrestris","BWARS",2012,98000,459000,1000
"44950","bombus terrestris","BWARS",2012,98000,459000,1000
"44951","bombus terrestris","BWARS",2012,98000,459000,1000
"44952","bombus terrestris","BWARS",2012,98000,459000,1000
"44953","bombus terrestris","BWARS",2012,98000,459000,1000
"44954","bombus terrestris","BWARS",2012,98000,459000,1000
"44955","bombus terrestris","BWARS",2012,98000,459000,1000
"44956","bombus terrestris","BWARS",2012,98000,459000,1000
"44957","bombus terrestris","BWARS",2012,98000,459000,1000
"44958","bombus terrestris","BWARS",2012,98000,459000,1000
"44959","bombus terrestris","BWARS",2012,98000,459000,1000
"44960","bombus terrestris","BWARS",2012,98000,459000,1000
"44961","bombus terrestris","BWARS",2012,98000,459000,1000
"44962","bombus terrestris","BWARS",2012,98000,459000,1000
"44963","bombus terrestris","BWARS",2012,98000,459000,1000
"44964","bombus terrestris","BWARS",2012,98000,459000,1000
"44965","bombus terrestris","BWARS",2012,98000,459000,1000
"44966","bombus terrestris","BWARS",2012,98000,459000,1000
"44967","bombus terrestris","BWARS",2012,98000,459000,1000
"44968","bombus terrestris","BWARS",2012,98000,459000,1000
"44969","bombus terrestris","BWARS",2012,98000,459000,1000
"44970","bombus terrestris","BWARS",2012,98000,459000,1000
"44971","bombus terrestris","BWARS",2012,98000,459000,1000
"44972","bombus terrestris","BWARS",2012,98000,459000,1000
"44973","bombus terrestris","BWARS",2012,98000,459000,1000
"44974","bombus terrestris","BWARS",2012,98000,459000,1000
"44975","bombus terrestris","BWARS",2012,98000,459000,1000
"44976","bombus terrestris","BWARS",2012,99000,460000,1000
"44977","bombus terrestris","BWARS",2012,99000,460000,1000
"44978","bombus terrestris","BWARS",2012,99000,460000,1000
"44979","bombus terrestris","BWARS",2012,99000,460000,1000
"44980","bombus terrestris","BWARS",2012,1e+05,458000,1000
"44981","bombus terrestris","BWARS",2012,1e+05,458000,1000
"44982","bombus terrestris","BWARS",2012,1e+05,459000,1000
"44983","bombus terrestris","BWARS",2012,99000,459000,1000
"44984","bombus terrestris","BWARS",2012,99000,459000,1000
"44985","bombus terrestris","BWARS",2012,99000,459000,1000
"44986","bombus terrestris","BWARS",2012,103000,473000,1000
"44987","bombus terrestris","BWARS",2012,103000,452000,1000
"44988","bombus terrestris","BWARS",2012,103000,452000,1000
"44989","bombus terrestris","BWARS",2012,1e+05,467000,1000
"44990","bombus terrestris","BWARS",2012,106000,457000,1000
"44991","bombus terrestris","BWARS",2012,106000,457000,1000
"44992","bombus terrestris","BWARS",2012,114000,441000,1000
"44993","bombus terrestris","BWARS",2012,103000,473000,1000
"44994","bombus terrestris","BWARS",2012,103000,473000,1000
"44995","bombus terrestris","BWARS",2012,103000,473000,1000
"44996","bombus terrestris","BWARS",2012,103000,473000,1000
"44997","bombus terrestris","BWARS",2012,103000,473000,1000
"44998","bombus terrestris","BWARS",2012,103000,473000,1000
"44999","bombus terrestris","BWARS",2012,103000,473000,1000
"45000","bombus terrestris","BWARS",2012,103000,473000,1000
"45001","bombus terrestris","BWARS",2012,103000,473000,1000
"45002","bombus terrestris","BWARS",2012,103000,473000,1000
"45003","bombus terrestris","BWARS",2012,103000,473000,1000
"45004","bombus terrestris","BWARS",2012,103000,473000,1000
"45005","bombus terrestris","BWARS",2012,103000,473000,1000
"45006","bombus terrestris","BWARS",2012,103000,473000,1000
"45007","bombus terrestris","BWARS",2012,103000,473000,1000
"45008","bombus terrestris","BWARS",2012,103000,473000,1000
"45009","bombus terrestris","BWARS",2012,103000,473000,1000
"45010","bombus terrestris","BWARS",2012,103000,452000,1000
"45011","bombus terrestris","BWARS",2012,103000,473000,1000
"45012","bombus terrestris","BWARS",2012,103000,473000,1000
"45013","bombus terrestris","BWARS",2012,103000,473000,1000
"45014","bombus terrestris","BWARS",2012,106000,433000,1000
"45015","bombus terrestris","BWARS",2012,103000,473000,1000
"45016","bombus terrestris","BWARS",2012,103000,473000,1000
"45017","bombus terrestris","BWARS",2012,103000,473000,1000
"45018","bombus terrestris","BWARS",2012,103000,473000,1000
"45019","bombus terrestris","BWARS",2012,103000,473000,1000
"45020","bombus terrestris","BWARS",2012,98000,474000,1000
"45021","bombus terrestris","BWARS",2012,98000,474000,1000
"45022","bombus terrestris","BWARS",2012,103000,452000,1000
"45023","bombus terrestris","BWARS",2012,106000,462000,1000
"45024","bombus terrestris","BWARS",2012,103000,473000,1000
"45025","bombus terrestris","BWARS",2012,103000,473000,1000
"45026","bombus terrestris","BWARS",2012,106000,433000,1000
"45027","bombus terrestris","BWARS",2012,99000,469000,1000
"45028","bombus terrestris","BWARS",2012,103000,473000,1000
"45029","bombus terrestris","BWARS",2012,110000,458000,1000
"45030","bombus terrestris","BWARS",2012,105000,458000,1000
"45031","bombus terrestris","BWARS",2012,108000,456000,1000
"45032","bombus terrestris","BWARS",2012,106000,457000,1000
"45033","bombus terrestris","BWARS",2012,110000,454000,1000
"45034","bombus terrestris","BWARS",2012,110000,454000,1000
"45035","bombus terrestris","BWARS",2012,109000,454000,1000
"45036","bombus terrestris","BWARS",2012,109000,454000,1000
"45037","bombus terrestris","BWARS",2012,109000,453000,1000
"45038","bombus terrestris","BWARS",2012,105000,458000,1000
"45039","bombus terrestris","BWARS",2012,105000,458000,1000
"45040","bombus terrestris","BWARS",2013,106000,457000,1000
"45041","bombus terrestris","BWARS",2013,1e+05,467000,1000
"45042","bombus terrestris","BWARS",2013,110000,458000,1000
"45043","bombus terrestris","BWARS",2013,103000,452000,1000
"45044","bombus terrestris","BWARS",2013,103000,451000,1000
"45045","bombus terrestris","BWARS",2013,110000,454000,1000
"45046","bombus terrestris","BWARS",2013,103000,451000,1000
"45047","bombus terrestris","BWARS",2013,103000,452000,1000
"45048","bombus terrestris","BWARS",2013,106000,461000,1000
"45049","bombus terrestris","BWARS",2013,106000,462000,1000
"45050","bombus terrestris","BWARS",2013,109000,453000,1000
"45051","bombus terrestris","BWARS",2013,109000,454000,1000
"45052","bombus terrestris","BWARS",2013,109000,453000,1000
"45053","bombus terrestris","BWARS",2013,110000,454000,1000
"45054","bombus terrestris","BWARS",2013,107000,458000,1000
"45055","bombus terrestris","BWARS",2013,97000,460000,1000
"45056","bombus terrestris","BWARS",2013,103000,473000,1000
"45057","bombus terrestris","BWARS",2013,103000,473000,1000
"45058","bombus terrestris","BWARS",2013,103000,473000,1000
"45059","bombus terrestris","BWARS",2013,103000,473000,1000
"45060","bombus terrestris","BWARS",2013,103000,473000,1000
"45061","bombus terrestris","BWARS",2013,103000,473000,1000
"45062","bombus terrestris","BWARS",2013,103000,452000,1000
"45063","bombus terrestris","BWARS",2013,103000,473000,1000
"45064","bombus terrestris","BWARS",2013,103000,473000,1000
"45065","bombus terrestris","BWARS",2013,103000,473000,1000
"45066","bombus terrestris","BWARS",2013,103000,473000,1000
"45067","bombus terrestris","BWARS",2013,108000,445000,1000
"45068","bombus terrestris","BWARS",2013,103000,473000,1000
"45069","bombus terrestris","BWARS",2013,103000,473000,1000
"45070","bombus terrestris","BWARS",2013,103000,473000,1000
"45071","bombus terrestris","BWARS",2013,103000,473000,1000
"45072","bombus terrestris","BWARS",2013,103000,473000,1000
"45073","bombus terrestris","BWARS",2013,103000,473000,1000
"45074","bombus terrestris","BWARS",2013,103000,473000,1000
"45075","bombus terrestris","BWARS",2013,135000,478000,1000
"45076","bombus terrestris","BWARS",2013,111000,427000,1000
"45077","bombus terrestris","BWARS",2013,103000,473000,1000
"45078","bombus terrestris","BWARS",2013,106000,433000,1000
